390	205	7.000000
465	652	8.000000
153	4	6.000000
463	579	6.000000
98	702	3.000000
354	10	6.000000
206	8	5.000000
633	16	7.000000
385	3	8.000000
409	10	7.000000
617	648	7.000000
417	213	6.000000
123	120	6.000000
171	11	6.000000
545	294	8.000000
773	702	8.000000
78	11	5.000000
54	206	6.000000
99	7	8.000000
309	231	3.000000
323	209	1.000000
132	234	6.000000
392	4	7.000000
613	2	7.000000
314	211	8.000000
463	209	7.000000
681	1079	8.000000
650	254	6.000000
132	16	6.000000
628	6	6.000000
189	719	7.000000
238	242	6.000000
720	214	6.000000
246	251	7.000000
333	10	5.000000
465	343	8.000000
343	9	8.000000
228	11	3.000000
746	3	6.000000
189	8	4.000000
686	3	8.000000
263	248	6.000000
755	5	1.000000
637	1858	5.000000
662	250	6.000000
309	252	3.000000
541	250	4.000000
98	533	3.000000
463	1561	8.000000
722	16	8.000000
110	9	2.000000
603	244	6.000000
465	11	8.000000
366	252	8.000000
702	4	8.000000
503	211	7.000000
444	11	8.000000
307	428	8.000000
578	83	6.000000
606	251	5.000000
788	6	8.000000
525	126	5.000000
112	234	8.000000
48	7	6.000000
194	204	5.000000
339	180	7.000000
792	83	5.000000
16	11	7.000000
392	83	5.000000
728	236	6.000000
278	12	8.000000
771	12	3.000000
474	254	3.000000
331	241	7.000000
207	213	7.000000
98	838	6.000000
345	254	8.000000
685	5	6.000000
278	120	7.000000
256	250	5.000000
626	209	8.000000
72	590	3.000000
413	249	1.000000
0	77	8.000000
569	236	4.000000
739	212	6.000000
377	12	8.000000
479	213	2.000000
96	231	7.000000
259	5	5.000000
750	242	2.000000
63	250	2.000000
196	208	6.000000
459	10	8.000000
48	215	6.000000
155	246	6.000000
484	281	7.000000
295	83	6.000000
721	214	7.000000
657	246	4.000000
703	7	5.000000
314	242	5.000000
687	251	6.000000
437	120	5.000000
20	252	7.000000
170	753	7.000000
444	211	7.000000
479	249	8.000000
98	587	3.000000
567	1	6.000000
373	5	7.000000
480	11	7.000000
165	1144	4.000000
479	210	7.000000
89	1	5.000000
47	206	5.000000
362	251	4.000000
781	1468	7.000000
618	248	4.000000
635	3	6.000000
665	242	7.000000
782	242	6.000000
401	253	2.000000
387	1435	8.000000
345	11	3.000000
731	692	6.000000
136	251	5.000000
570	534	6.000000
21	7	8.000000
511	8	8.000000
774	16	8.000000
525	1188	7.000000
671	140	5.000000
83	4	6.000000
494	205	8.000000
6	286	8.000000
779	83	7.000000
211	385	7.000000
35	204	7.000000
666	244	6.000000
261	204	3.000000
418	238	8.000000
265	538	7.000000
772	236	8.000000
195	83	4.000000
629	1335	3.000000
530	1	7.000000
57	612	8.000000
299	16	8.000000
299	149	8.000000
738	9	6.000000
455	232	6.000000
675	209	6.000000
351	213	5.000000
454	204	7.000000
225	12	5.000000
497	250	6.000000
478	204	5.000000
637	296	2.000000
453	59	6.000000
607	0	8.000000
506	211	8.000000
788	771	8.000000
73	6	7.000000
256	16	7.000000
201	212	6.000000
512	211	6.000000
703	206	6.000000
281	1308	8.000000
205	236	7.000000
779	242	5.000000
672	246	6.000000
735	206	6.000000
63	11	7.000000
96	246	3.000000
145	11	6.000000
717	16	8.000000
306	238	6.000000
374	218	8.000000
110	250	8.000000
446	10	8.000000
272	247	7.000000
646	213	7.000000
135	551	6.000000
500	1205	7.000000
399	11	7.000000
622	339	8.000000
106	253	5.000000
178	245	6.000000
484	1076	6.000000
730	245	7.000000
28	463	4.000000
793	244	6.000000
529	7	6.000000
378	252	7.000000
401	3	7.000000
240	501	8.000000
305	236	3.000000
251	248	5.000000
485	204	7.000000
132	252	7.000000
87	247	8.000000
451	206	7.000000
690	234	7.000000
82	252	3.000000
599	209	5.000000
115	236	7.000000
309	254	1.000000
40	205	8.000000
438	215	8.000000
610	231	4.000000
758	0	8.000000
779	217	4.000000
602	3	4.000000
46	83	5.000000
570	1	6.000000
134	11	2.000000
3	214	6.000000
521	1045	4.000000
385	10	6.000000
749	218	8.000000
658	231	8.000000
589	6	4.000000
479	16	6.000000
562	236	8.000000
145	217	8.000000
509	0	2.000000
303	10	4.000000
158	1084	4.000000
185	4	5.000000
774	12	7.000000
522	250	6.000000
206	212	4.000000
455	83	7.000000
411	9	3.000000
373	12	6.000000
338	242	4.000000
298	248	7.000000
545	1518	8.000000
97	210	5.000000
125	11	8.000000
20	242	6.000000
483	217	7.000000
233	248	5.000000
177	83	8.000000
116	206	6.000000
571	234	8.000000
135	927	6.000000
734	9	3.000000
320	1333	6.000000
155	4	5.000000
338	218	7.000000
377	246	7.000000
729	2	8.000000
774	241	6.000000
217	2	6.000000
758	278	8.000000
645	6	2.000000
509	254	8.000000
111	12	8.000000
466	1594	8.000000
150	4	5.000000
377	238	6.000000
625	1818	8.000000
303	16	8.000000
694	5	7.000000
310	210	6.000000
733	231	8.000000
115	16	7.000000
739	204	4.000000
305	205	6.000000
379	83	6.000000
643	1165	8.000000
576	205	7.000000
426	247	8.000000
417	242	6.000000
229	231	8.000000
338	8	6.000000
188	5	4.000000
458	610	7.000000
713	248	5.000000
115	252	6.000000
492	250	4.000000
615	1	3.000000
294	6	7.000000
590	252	6.000000
346	120	6.000000
276	11	1.000000
522	391	8.000000
170	25	7.000000
280	12	7.000000
29	536	4.000000
259	213	6.000000
484	90	6.000000
248	232	5.000000
662	214	6.000000
160	449	5.000000
779	245	6.000000
425	205	7.000000
81	120	8.000000
217	252	8.000000
53	120	8.000000
496	480	8.000000
684	10	8.000000
28	403	5.000000
170	1166	8.000000
408	665	6.000000
201	245	6.000000
684	7	5.000000
79	247	6.000000
189	289	5.000000
778	243	5.000000
610	251	5.000000
380	4	7.000000
99	423	7.000000
669	242	3.000000
91	11	8.000000
613	242	8.000000
747	214	5.000000
620	213	7.000000
132	8	6.000000
477	233	1.000000
766	253	6.000000
378	249	7.000000
711	215	5.000000
537	217	7.000000
478	247	7.000000
201	218	6.000000
13	11	7.000000
633	6	5.000000
569	217	8.000000
772	208	7.000000
658	6	5.000000
724	241	6.000000
790	1	5.000000
518	6	3.000000
75	3	7.000000
17	3	6.000000
447	212	6.000000
349	4	6.000000
10	4	8.000000
771	242	3.000000
579	4	4.000000
637	759	6.000000
651	865	7.000000
402	16	8.000000
608	1811	7.000000
114	233	4.000000
463	1426	7.000000
37	214	3.000000
16	245	8.000000
682	215	5.000000
34	10	6.000000
748	240	8.000000
405	234	6.000000
220	9	4.000000
121	218	6.000000
543	211	8.000000
640	10	7.000000
681	236	6.000000
69	247	4.000000
382	12	1.000000
339	206	6.000000
162	1108	8.000000
497	391	8.000000
371	231	7.000000
636	254	4.000000
16	218	6.000000
140	238	8.000000
320	216	8.000000
467	239	7.000000
692	236	7.000000
97	251	1.000000
414	241	6.000000
295	120	1.000000
160	1104	5.000000
149	233	4.000000
125	120	4.000000
539	238	5.000000
474	240	7.000000
302	208	1.000000
153	253	7.000000
741	246	4.000000
363	241	6.000000
667	252	8.000000
134	251	1.000000
280	207	8.000000
361	209	7.000000
682	212	7.000000
669	209	2.000000
737	441	8.000000
765	250	4.000000
543	234	4.000000
29	533	8.000000
119	232	6.000000
206	238	4.000000
772	253	8.000000
586	120	8.000000
688	4	6.000000
759	205	6.000000
144	232	7.000000
365	246	5.000000
401	250	6.000000
213	83	7.000000
300	205	8.000000
613	212	5.000000
4	256	7.000000
554	205	8.000000
104	12	8.000000
267	8	7.000000
18	332	7.000000
395	250	8.000000
98	674	4.000000
90	804	3.000000
496	4	5.000000
698	1337	6.000000
545	234	5.000000
758	205	8.000000
348	10	8.000000
367	1159	7.000000
292	536	8.000000
72	732	4.000000
315	247	7.000000
480	16	1.000000
708	1733	8.000000
598	214	8.000000
737	402	8.000000
178	254	6.000000
378	6	6.000000
757	209	7.000000
294	252	4.000000
569	247	8.000000
119	211	4.000000
81	208	8.000000
201	211	6.000000
120	242	7.000000
691	206	4.000000
491	8	7.000000
764	218	1.000000
248	205	6.000000
525	281	8.000000
126	11	6.000000
203	252	7.000000
541	1	8.000000
517	11	1.000000
32	251	8.000000
628	213	8.000000
104	212	8.000000
211	11	5.000000
250	246	6.000000
135	671	3.000000
79	7	6.000000
185	0	8.000000
513	337	8.000000
375	246	7.000000
670	10	8.000000
782	208	6.000000
316	211	6.000000
784	212	6.000000
382	205	5.000000
147	16	8.000000
566	2	3.000000
60	16	8.000000
491	249	6.000000
427	210	7.000000
794	9	2.000000
187	1	8.000000
609	252	8.000000
213	9	8.000000
43	212	4.000000
634	1	6.000000
109	6	6.000000
752	251	7.000000
735	281	8.000000
591	54	6.000000
335	211	6.000000
788	1359	4.000000
691	234	6.000000
694	206	7.000000
135	717	5.000000
336	251	6.000000
211	1201	7.000000
643	506	6.000000
706	252	8.000000
119	206	5.000000
240	7	8.000000
588	10	6.000000
25	213	6.000000
613	231	8.000000
651	1051	8.000000
543	244	5.000000
32	5	8.000000
772	10	8.000000
239	204	6.000000
198	4	8.000000
398	6	8.000000
151	12	6.000000
701	209	6.000000
397	253	7.000000
363	236	6.000000
721	0	4.000000
366	9	4.000000
758	8	8.000000
630	217	7.000000
134	16	6.000000
94	1	5.000000
538	206	6.000000
4	215	7.000000
362	16	6.000000
74	778	7.000000
68	661	7.000000
487	1264	5.000000
376	3	4.000000
678	231	6.000000
770	253	3.000000
183	78	8.000000
196	120	6.000000
699	242	7.000000
55	12	8.000000
615	233	8.000000
218	2	8.000000
795	83	7.000000
0	184	5.000000
570	665	8.000000
671	1916	2.000000
295	236	7.000000
579	11	7.000000
237	252	6.000000
662	7	6.000000
637	1884	4.000000
465	16	1.000000
193	742	4.000000
587	241	8.000000
46	214	6.000000
484	607	6.000000
497	686	8.000000
638	209	8.000000
414	2	6.000000
576	252	7.000000
373	357	7.000000
512	120	4.000000
445	242	6.000000
90	686	8.000000
2	243	8.000000
449	265	8.000000
793	251	6.000000
158	1056	7.000000
366	254	4.000000
482	12	8.000000
637	1186	7.000000
9	206	8.000000
295	210	4.000000
615	249	8.000000
397	83	7.000000
543	214	5.000000
667	3	2.000000
467	16	3.000000
83	11	5.000000
395	11	8.000000
28	235	2.000000
616	2	8.000000
735	583	8.000000
112	247	8.000000
693	211	8.000000
36	232	7.000000
480	3	2.000000
783	241	5.000000
84	6	4.000000
162	217	8.000000
463	544	7.000000
463	20	5.000000
432	234	7.000000
736	10	7.000000
178	206	6.000000
78	5	7.000000
97	11	8.000000
0	163	7.000000
658	217	6.000000
178	218	6.000000
513	231	6.000000
503	214	6.000000
487	313	8.000000
672	244	7.000000
379	231	6.000000
792	244	5.000000
744	249	5.000000
512	245	4.000000
449	206	7.000000
406	205	1.000000
379	243	8.000000
433	252	6.000000
728	244	6.000000
165	643	7.000000
491	313	8.000000
591	441	7.000000
487	426	8.000000
78	254	6.000000
637	238	5.000000
286	218	7.000000
473	11	2.000000
298	16	8.000000
540	209	4.000000
85	242	4.000000
724	209	6.000000
640	208	5.000000
791	251	4.000000
22	240	8.000000
606	120	5.000000
275	6	7.000000
201	238	5.000000
673	247	8.000000
570	777	6.000000
478	243	7.000000
35	253	8.000000
653	246	7.000000
189	436	2.000000
396	206	6.000000
377	234	8.000000
72	373	6.000000
632	1330	8.000000
424	214	4.000000
564	245	4.000000
347	214	4.000000
386	209	7.000000
2	211	6.000000
749	83	8.000000
582	9	6.000000
731	30	1.000000
323	254	3.000000
653	205	5.000000
426	236	7.000000
72	300	4.000000
724	211	7.000000
457	217	5.000000
540	245	5.000000
735	472	6.000000
60	0	6.000000
392	16	6.000000
38	588	2.000000
98	858	6.000000
571	0	7.000000
617	577	6.000000
548	213	6.000000
375	213	1.000000
121	236	6.000000
769	211	6.000000
720	241	5.000000
21	209	6.000000
69	234	4.000000
585	233	4.000000
106	231	6.000000
62	3	8.000000
518	10	4.000000
459	7	8.000000
535	0	6.000000
386	215	6.000000
483	11	6.000000
72	738	1.000000
607	248	8.000000
72	447	5.000000
651	1585	8.000000
195	211	7.000000
312	240	7.000000
637	335	5.000000
6	296	5.000000
390	10	8.000000
491	247	5.000000
133	252	6.000000
486	11	8.000000
730	238	7.000000
212	218	7.000000
379	3	8.000000
225	209	1.000000
406	251	2.000000
403	7	8.000000
181	209	8.000000
175	231	1.000000
653	83	6.000000
337	10	8.000000
72	755	6.000000
522	9	7.000000
213	238	6.000000
679	204	4.000000
429	253	6.000000
460	247	8.000000
374	11	8.000000
376	247	4.000000
181	1	7.000000
0	109	8.000000
4	232	4.000000
732	12	5.000000
559	557	8.000000
571	449	8.000000
213	10	8.000000
77	120	6.000000
129	242	8.000000
373	1387	7.000000
278	241	5.000000
242	210	2.000000
562	251	5.000000
602	5	7.000000
28	245	3.000000
693	217	6.000000
706	248	8.000000
516	247	7.000000
369	209	2.000000
543	246	5.000000
429	212	7.000000
14	1	6.000000
420	4	8.000000
118	120	7.000000
72	309	6.000000
602	4	8.000000
448	250	8.000000
429	249	6.000000
273	206	2.000000
794	1994	8.000000
696	120	3.000000
170	743	6.000000
40	215	8.000000
399	212	7.000000
724	205	6.000000
265	12	6.000000
272	240	7.000000
469	9	8.000000
620	2	6.000000
131	3	6.000000
28	471	5.000000
512	214	6.000000
241	5	8.000000
694	1933	7.000000
691	212	4.000000
381	4	6.000000
732	253	3.000000
83	240	4.000000
632	233	8.000000
392	253	4.000000
138	2	8.000000
653	208	4.000000
316	236	8.000000
0	17	8.000000
576	251	7.000000
28	424	3.000000
426	211	7.000000
155	206	5.000000
518	212	6.000000
349	249	5.000000
342	0	7.000000
776	249	2.000000
226	250	5.000000
309	209	4.000000
573	204	3.000000
670	213	8.000000
636	218	6.000000
30	204	6.000000
552	1755	8.000000
224	247	7.000000
196	5	6.000000
617	344	5.000000
707	233	7.000000
671	213	8.000000
179	10	8.000000
211	386	7.000000
493	0	7.000000
643	7	7.000000
139	586	6.000000
358	83	5.000000
417	208	6.000000
261	214	2.000000
28	469	8.000000
457	11	6.000000
69	217	1.000000
206	1	6.000000
745	213	8.000000
123	1	6.000000
557	1774	6.000000
638	242	5.000000
320	84	6.000000
206	253	4.000000
182	208	5.000000
204	247	5.000000
755	4	6.000000
642	6	7.000000
7	5	2.000000
56	218	1.000000
64	16	7.000000
52	10	8.000000
552	1767	8.000000
124	5	7.000000
612	9	8.000000
761	16	8.000000
500	238	6.000000
169	7	7.000000
118	906	8.000000
531	233	6.000000
728	9	2.000000
211	1176	7.000000
576	206	7.000000
180	232	8.000000
460	212	4.000000
570	239	6.000000
767	1	8.000000
706	244	8.000000
189	421	6.000000
515	236	5.000000
701	248	6.000000
135	690	1.000000
240	463	8.000000
476	215	4.000000
451	7	6.000000
730	11	8.000000
521	515	6.000000
82	243	3.000000
264	205	6.000000
62	646	8.000000
488	245	4.000000
80	241	8.000000
76	6	2.000000
615	12	8.000000
762	208	6.000000
682	238	5.000000
55	90	8.000000
437	252	4.000000
494	7	4.000000
54	593	6.000000
686	231	7.000000
397	250	7.000000
135	658	6.000000
7	83	8.000000
182	233	2.000000
646	7	3.000000
154	911	4.000000
559	131	7.000000
123	218	6.000000
167	273	8.000000
553	1055	6.000000
170	719	8.000000
488	9	3.000000
426	231	8.000000
124	250	7.000000
122	213	8.000000
788	1894	6.000000
346	213	5.000000
3	4	7.000000
294	231	6.000000
327	243	6.000000
382	240	4.000000
319	241	5.000000
534	5	5.000000
49	242	5.000000
228	204	6.000000
135	729	6.000000
81	246	8.000000
668	1	1.000000
733	83	8.000000
400	209	7.000000
165	413	7.000000
598	10	8.000000
376	240	5.000000
618	204	7.000000
193	790	6.000000
781	83	7.000000
675	467	7.000000
39	214	2.000000
309	1	8.000000
161	16	5.000000
52	6	8.000000
217	4	8.000000
395	7	4.000000
309	240	4.000000
717	253	7.000000
300	231	7.000000
429	247	3.000000
70	213	4.000000
401	208	5.000000
313	1258	3.000000
632	8	1.000000
387	580	3.000000
394	232	7.000000
696	245	3.000000
618	240	1.000000
308	243	7.000000
167	232	5.000000
226	11	3.000000
543	7	3.000000
45	246	5.000000
574	206	4.000000
492	215	6.000000
407	231	7.000000
414	3	6.000000
686	2	6.000000
170	699	7.000000
225	249	3.000000
67	7	8.000000
328	214	5.000000
690	631	7.000000
771	211	2.000000
522	238	7.000000
559	40	5.000000
375	240	7.000000
422	1492	3.000000
744	212	8.000000
617	523	6.000000
270	245	5.000000
379	4	4.000000
98	854	1.000000
429	241	7.000000
411	217	5.000000
420	713	6.000000
392	214	5.000000
329	647	7.000000
784	232	6.000000
633	208	7.000000
38	11	8.000000
564	6	6.000000
496	204	6.000000
696	246	6.000000
767	208	8.000000
235	7	7.000000
271	0	5.000000
537	4	8.000000
137	232	8.000000
379	246	6.000000
775	11	4.000000
448	218	8.000000
622	214	8.000000
637	359	6.000000
503	218	5.000000
241	209	4.000000
162	767	8.000000
503	240	7.000000
28	454	5.000000
342	218	6.000000
33	560	7.000000
205	3	8.000000
225	244	7.000000
122	402	6.000000
476	232	4.000000
559	262	5.000000
72	748	6.000000
211	2	7.000000
642	12	8.000000
411	209	8.000000
304	247	5.000000
499	212	3.000000
728	251	3.000000
453	1535	7.000000
185	213	7.000000
795	10	7.000000
621	233	8.000000
386	212	7.000000
2	0	5.000000
337	16	7.000000
756	1523	8.000000
85	253	3.000000
295	232	4.000000
70	238	8.000000
6	288	7.000000
433	10	7.000000
267	244	7.000000
781	250	3.000000
44	4	6.000000
724	12	8.000000
491	210	6.000000
132	250	6.000000
510	251	8.000000
712	593	4.000000
351	6	8.000000
63	251	5.000000
429	254	3.000000
342	11	7.000000
520	9	2.000000
581	0	6.000000
464	234	5.000000
184	211	7.000000
679	251	2.000000
332	1	7.000000
377	214	7.000000
559	217	5.000000
701	211	5.000000
186	252	6.000000
119	8	8.000000
304	213	4.000000
39	2	6.000000
662	234	7.000000
140	236	5.000000
559	470	8.000000
771	234	6.000000
257	236	6.000000
622	448	6.000000
88	254	8.000000
625	648	7.000000
54	608	6.000000
551	566	6.000000
42	205	8.000000
753	808	6.000000
765	252	3.000000
81	11	8.000000
346	9	6.000000
704	6	6.000000
63	204	6.000000
91	5	8.000000
573	250	6.000000
48	231	6.000000
625	1175	8.000000
651	1904	3.000000
243	218	6.000000
283	5	8.000000
467	1070	7.000000
387	1040	6.000000
144	446	6.000000
718	12	8.000000
297	232	5.000000
376	212	5.000000
344	380	8.000000
669	236	2.000000
150	211	5.000000
28	254	6.000000
666	10	7.000000
633	246	3.000000
605	10	7.000000
696	254	4.000000
433	212	6.000000
617	345	1.000000
400	217	8.000000
561	206	8.000000
